2025-10-10 10:29:03,797 - WARNING - Could not get timestamp column for dbo.Dress_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:03,798 - WARNING - Could not get unique identifier column for dbo.Dress_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:03,970 - WARNING - Could not get PK info for dbo.Loafers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:03,970 - WARNING - Could not get timestamp column for dbo.Loafers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:03,971 - WARNING - Could not get unique identifier column for dbo.Loafers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:05,798 - WARNING - Could not get PK info for dbo.Helmets: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:05,799 - WARNING - Could not get timestamp column for dbo.Helmets: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:05,799 - WARNING - Could not get unique identifier column for dbo.Helmets: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:06,550 - WARNING - Could not get PK info for dbo.Pasta_Dishes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:06,551 - WARNING - Could not get timestamp column for dbo.Pasta_Dishes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:06,552 - WARNING - Could not get unique identifier column for dbo.Pasta_Dishes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:06,765 - WARNING - Could not get PK info for dbo.Pizza_Items: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:06,766 - WARNING - Could not get timestamp column for dbo.Pizza_Items: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:06,768 - WARNING - Could not get unique identifier column for dbo.Pizza_Items: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:08,234 - WARNING - Could not get PK info for dbo.Designer_Sneakers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:08,235 - WARNING - Could not get timestamp column for dbo.Designer_Sneakers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:08,235 - WARNING - Could not get unique identifier column for dbo.Designer_Sneakers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:08,361 - WARNING - Could not get PK info for dbo.High_Heels: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:08,361 - WARNING - Could not get timestamp column for dbo.High_Heels: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:08,363 - WARNING - Could not get unique identifier column for dbo.High_Heels: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:09,553 - WARNING - Could not get PK info for dbo.Burritos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:09,555 - WARNING - Could not get timestamp column for dbo.Burritos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:09,557 - WARNING - Could not get unique identifier column for dbo.Burritos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:09,767 - WARNING - Could not get PK info for dbo.Tacos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:09,768 - WARNING - Could not get timestamp column for dbo.Tacos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:09,769 - WARNING - Could not get unique identifier column for dbo.Tacos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:10,697 - WARNING - Could not get PK info for dbo.Hiking_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:10,698 - WARNING - Could not get timestamp column for dbo.Hiking_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:10,699 - WARNING - Could not get unique identifier column for dbo.Hiking_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:10,791 - WARNING - Could not get PK info for dbo.Work_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:10,792 - WARNING - Could not get timestamp column for dbo.Work_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:10,793 - WARNING - Could not get unique identifier column for dbo.Work_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,315 - WARNING - Could not get PK info for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,316 - WARNING - Could not get timestamp column for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,317 - WARNING - Could not get unique identifier column for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,449 - WARNING - Could not get PK info for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,450 - WARNING - Could not get timestamp column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,451 - WARNING - Could not get unique identifier column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,555 - WARNING - Could not get PK info for dbo.Order_Details: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,556 - WARNING - Could not get timestamp column for dbo.Order_Details: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,556 - WARNING - Could not get unique identifier column for dbo.Order_Details: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,700 - WARNING - Could not get PK info for dbo.Orders: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,701 - WARNING - Could not get timestamp column for dbo.Orders: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,703 - WARNING - Could not get unique identifier column for dbo.Orders: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,789 - WARNING - Could not get PK info for dbo.School_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,790 - WARNING - Could not get timestamp column for dbo.School_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,791 - WARNING - Could not get unique identifier column for dbo.School_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,873 - WARNING - Could not get PK info for dbo.Sports_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,874 - WARNING - Could not get timestamp column for dbo.Sports_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:29:11,875 - WARNING - Could not get unique identifier column for dbo.Sports_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:32:11,549 - WARNING -  * Debugger is active!
2025-10-10 10:32:12,342 - WARNING - [AUTH] BLOCKED unauthenticated access to /favicon.ico from 127.0.0.1
2025-10-10 10:32:12,342 - WARNING - [AUTH] Session contents: {}
2025-10-10 10:33:19,390 - WARNING - Could not get PK info for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:19,391 - WARNING - Could not get timestamp column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:19,392 - WARNING - Could not get unique identifier column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,031 - WARNING - Could not get PK info for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,032 - WARNING - Could not get timestamp column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,033 - WARNING - Could not get unique identifier column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,333 - WARNING - Could not get PK info for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,334 - WARNING - Could not get timestamp column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,334 - WARNING - Could not get unique identifier column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,624 - WARNING - Could not get PK info for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,625 - WARNING - Could not get timestamp column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,625 - WARNING - Could not get unique identifier column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,885 - WARNING - Could not get PK info for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,886 - WARNING - Could not get timestamp column for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:20,886 - WARNING - Could not get unique identifier column for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:21,212 - WARNING - Could not get PK info for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:21,213 - WARNING - Could not get timestamp column for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:21,213 - WARNING - Could not get unique identifier column for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:21,524 - WARNING - Could not get PK info for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:21,524 - WARNING - Could not get timestamp column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:33:21,525 - WARNING - Could not get unique identifier column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 10:44:01,341 - WARNING -  * Debugger is active!
2025-10-10 11:19:06,192 - WARNING -  * Debugger is active!
2025-10-10 11:19:07,454 - WARNING - [AUTH] BLOCKED unauthenticated access to / from 192.168.18.55
2025-10-10 11:19:07,455 - WARNING - [AUTH] Session contents: {}
2025-10-10 11:26:28,089 - ERROR - Error fetching sync status for server1: relation "metrics_sync_tables.sync_history" does not exist
LINE 3:         FROM metrics_sync_tables.sync_history
                     ^
Traceback (most recent call last):
  File "C:\Users\SaadSayyed\Desktop\portless\nitin_sir5\nitin_sir5\app.py", line 466, in sync_status
    last = get_last_sync_for_server(server_name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\SaadSayyed\Desktop\portless\nitin_sir5\nitin_sir5\dashboard.py", line 84, in get_last_sync_for_server
    cur.execute("""
psycopg2.errors.UndefinedTable: relation "metrics_sync_tables.sync_history" does not exist
LINE 3:         FROM metrics_sync_tables.sync_history
                     ^

2025-10-10 11:26:29,578 - WARNING - Could not get PK info for dbo.Burgers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:29,580 - WARNING - Could not get timestamp column for dbo.Burgers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:29,582 - WARNING - Could not get unique identifier column for dbo.Burgers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:29,733 - WARNING - Could not get PK info for dbo.Sandwiches: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:29,734 - WARNING - Could not get timestamp column for dbo.Sandwiches: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:29,735 - WARNING - Could not get unique identifier column for dbo.Sandwiches: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:30,220 - WARNING - Could not get PK info for dbo.Noodle_Dishes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:30,222 - WARNING - Could not get timestamp column for dbo.Noodle_Dishes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:30,224 - WARNING - Could not get unique identifier column for dbo.Noodle_Dishes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:30,392 - WARNING - Could not get PK info for dbo.Sushi_Items: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:30,394 - WARNING - Could not get timestamp column for dbo.Sushi_Items: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:30,396 - WARNING - Could not get unique identifier column for dbo.Sushi_Items: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:30,640 - ERROR - Error fetching sync status for server1: relation "metrics_sync_tables.sync_history" does not exist
LINE 3:         FROM metrics_sync_tables.sync_history
                     ^
Traceback (most recent call last):
  File "C:\Users\SaadSayyed\Desktop\portless\nitin_sir5\nitin_sir5\app.py", line 466, in sync_status
    last = get_last_sync_for_server(server_name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\SaadSayyed\Desktop\portless\nitin_sir5\nitin_sir5\dashboard.py", line 84, in get_last_sync_for_server
    cur.execute("""
psycopg2.errors.UndefinedTable: relation "metrics_sync_tables.sync_history" does not exist
LINE 3:         FROM metrics_sync_tables.sync_history
                     ^

2025-10-10 11:26:31,118 - WARNING - Could not get PK info for dbo.Basketball_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:31,119 - WARNING - Could not get timestamp column for dbo.Basketball_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:31,120 - WARNING - Could not get unique identifier column for dbo.Basketball_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:31,248 - WARNING - Could not get PK info for dbo.Running_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:31,249 - WARNING - Could not get timestamp column for dbo.Running_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:31,249 - WARNING - Could not get unique identifier column for dbo.Running_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:31,777 - WARNING - Could not get PK info for dbo.Sandals: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:31,779 - WARNING - Could not get timestamp column for dbo.Sandals: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:31,780 - WARNING - Could not get unique identifier column for dbo.Sandals: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:31,924 - WARNING - Could not get PK info for dbo.Sneakers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:31,926 - WARNING - Could not get timestamp column for dbo.Sneakers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:31,929 - WARNING - Could not get unique identifier column for dbo.Sneakers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:32,394 - WARNING - Could not get PK info for dbo.Cakes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:32,396 - WARNING - Could not get timestamp column for dbo.Cakes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:32,397 - WARNING - Could not get unique identifier column for dbo.Cakes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:32,517 - WARNING - Could not get PK info for dbo.IceCream_Flavors: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:32,518 - WARNING - Could not get timestamp column for dbo.IceCream_Flavors: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:32,519 - WARNING - Could not get unique identifier column for dbo.IceCream_Flavors: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:32,952 - WARNING - Could not get PK info for dbo.Dress_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:32,954 - WARNING - Could not get timestamp column for dbo.Dress_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:32,956 - WARNING - Could not get unique identifier column for dbo.Dress_Shoes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,111 - WARNING - Could not get PK info for dbo.Loafers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,114 - WARNING - Could not get timestamp column for dbo.Loafers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,116 - WARNING - Could not get unique identifier column for dbo.Loafers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,656 - WARNING - Could not get PK info for dbo.Helmets: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,657 - WARNING - Could not get timestamp column for dbo.Helmets: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,658 - WARNING - Could not get unique identifier column for dbo.Helmets: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,779 - WARNING - Could not get PK info for dbo.Helmets1: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,780 - WARNING - Could not get timestamp column for dbo.Helmets1: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,781 - WARNING - Could not get unique identifier column for dbo.Helmets1: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,896 - WARNING - Could not get PK info for dbo.Helmets11: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,898 - WARNING - Could not get timestamp column for dbo.Helmets11: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:33,899 - WARNING - Could not get unique identifier column for dbo.Helmets11: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,355 - WARNING - Could not get PK info for dbo.Pasta_Dishes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,356 - WARNING - Could not get timestamp column for dbo.Pasta_Dishes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,358 - WARNING - Could not get unique identifier column for dbo.Pasta_Dishes: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,446 - WARNING - Could not get PK info for dbo.Pizza_Items: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,447 - WARNING - Could not get timestamp column for dbo.Pizza_Items: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,448 - WARNING - Could not get unique identifier column for dbo.Pizza_Items: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,823 - WARNING - Could not get PK info for dbo.Designer_Sneakers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,824 - WARNING - Could not get timestamp column for dbo.Designer_Sneakers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,825 - WARNING - Could not get unique identifier column for dbo.Designer_Sneakers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,925 - WARNING - Could not get PK info for dbo.High_Heels: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,926 - WARNING - Could not get timestamp column for dbo.High_Heels: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:34,926 - WARNING - Could not get unique identifier column for dbo.High_Heels: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:35,313 - ERROR - Error fetching sync status for server1: relation "metrics_sync_tables.sync_history" does not exist
LINE 3:         FROM metrics_sync_tables.sync_history
                     ^
Traceback (most recent call last):
  File "C:\Users\SaadSayyed\Desktop\portless\nitin_sir5\nitin_sir5\app.py", line 466, in sync_status
    last = get_last_sync_for_server(server_name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\SaadSayyed\Desktop\portless\nitin_sir5\nitin_sir5\dashboard.py", line 84, in get_last_sync_for_server
    cur.execute("""
psycopg2.errors.UndefinedTable: relation "metrics_sync_tables.sync_history" does not exist
LINE 3:         FROM metrics_sync_tables.sync_history
                     ^

2025-10-10 11:26:35,432 - WARNING - Could not get PK info for dbo.Burritos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:35,434 - WARNING - Could not get timestamp column for dbo.Burritos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:35,436 - WARNING - Could not get unique identifier column for dbo.Burritos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:35,543 - WARNING - Could not get PK info for dbo.Tacos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:35,544 - WARNING - Could not get timestamp column for dbo.Tacos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:35,545 - WARNING - Could not get unique identifier column for dbo.Tacos: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:35,958 - WARNING - Could not get PK info for dbo.Hiking_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:35,959 - WARNING - Could not get timestamp column for dbo.Hiking_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:35,959 - WARNING - Could not get unique identifier column for dbo.Hiking_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,069 - WARNING - Could not get PK info for dbo.Work_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,073 - WARNING - Could not get timestamp column for dbo.Work_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,078 - WARNING - Could not get unique identifier column for dbo.Work_Boots: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,658 - WARNING - Could not get PK info for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,659 - WARNING - Could not get timestamp column for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,660 - WARNING - Could not get unique identifier column for dbo.Customers: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,779 - WARNING - Could not get PK info for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,780 - WARNING - Could not get timestamp column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,781 - WARNING - Could not get unique identifier column for dbo.Employees: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,884 - WARNING - Could not get PK info for dbo.Order_Details: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,885 - WARNING - Could not get timestamp column for dbo.Order_Details: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,886 - WARNING - Could not get unique identifier column for dbo.Order_Details: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,993 - WARNING - Could not get PK info for dbo.Orders: 'pyodbc.Cursor' object has no attribute 'cursor'
2025-10-10 11:26:36,994 - WARNING - Could not get timestamp column for dbo.Orders: 'pyodbc.Cursor' object has no attribute 'cursor'
